id,member_id,member_name,party,state,chamber,symbol,asset_name,transaction_date,filing_date,transaction_type,amount_from,amount_to,owner_type,committee,filing_delay_days,avg_amount,sector
1100,346,Jessica Nguyen,R,AL,House,COST,COST Corporation,2022-01-07,2022-01-17,Purchase,1000,15000,Self,Armed Services,10,8000.0,Consumer
1101,347,Matthew Young,R,AL,House,UPS,UPS Corporation,2024-03-19,2024-03-30,Sale,1000,15000,Self,Budget,11,8000.0,Industrial
1102,347,Matthew Young,R,AL,House,JPM,JPMorgan Chase & Co,2025-02-11,2025-03-21,Sale,1000,15000,Spouse,Budget,38,8000.0,Financial
1103,348,Joshua Wright,D,AL,House,ORCL,ORCL Corporation,2025-01-17,2025-01-28,Purchase,50000,100000,Self,Science & Technology,11,75000.0,Technology
1104,348,Joshua Wright,D,AL,House,BMY,BMY Corporation,2024-01-31,2024-02-15,Sale,15000,50000,Self,Science & Technology,15,32500.0,Healthcare
1105,348,Joshua Wright,D,AL,House,TSLA,Tesla Inc,2024-10-24,2024-11-14,Purchase,15000,50000,Self,Science & Technology,21,32500.0,Technology
1106,348,Joshua Wright,D,AL,House,MSFT,Microsoft Corporation,2022-08-12,2022-09-10,Purchase,15000,50000,Self,Science & Technology,29,32500.0,Technology
1107,348,Joshua Wright,D,AL,House,BMY,BMY Corporation,2022-01-18,2022-01-29,Sale,50000,100000,Self,Science & Technology,11,75000.0,Healthcare
1108,350,Sharon Thomas,R,AL,House,MSFT,Microsoft Corporation,2022-03-27,2022-07-07,Purchase,15000,50000,Spouse,Appropriations,102,32500.0,Technology
1109,350,Sharon Thomas,R,AL,House,PSX,PSX Corporation,2024-08-07,2024-09-02,Purchase,15000,50000,Self,Appropriations,26,32500.0,Energy
1110,352,Joseph Lee,D,SC,House,BAC,Bank of America Corp,2022-02-06,2022-03-10,Purchase,15000,50000,Spouse,Ethics,32,32500.0,Financial
1111,352,Joseph Lee,D,SC,House,OKE,OKE Corporation,2023-08-20,2023-09-21,Sale,1000,15000,Self,Ethics,32,8000.0,Energy
1112,352,Joseph Lee,D,SC,House,DHR,DHR Corporation,2024-07-02,2024-09-18,Sale,15000,50000,Self,Ethics,78,32500.0,Healthcare
1113,352,Joseph Lee,D,SC,House,TFC,TFC Corporation,2023-10-31,2023-11-22,Sale,15000,50000,Self,Ethics,22,32500.0,Financial
1114,352,Joseph Lee,D,SC,House,DE,DE Corporation,2023-09-14,2023-10-12,Purchase,15000,50000,Self,Ethics,28,32500.0,Industrial
1115,352,Joseph Lee,D,SC,House,LMT,LMT Corporation,2024-07-16,2024-08-08,Purchase,15000,50000,Spouse,Ethics,23,32500.0,Industrial
1116,352,Joseph Lee,D,SC,House,C,C Corporation,2024-03-17,2024-04-10,Purchase,15000,50000,Self,Ethics,24,32500.0,Financial
1117,352,Joseph Lee,D,SC,House,UPS,UPS Corporation,2023-05-05,2023-06-07,Purchase,1000,15000,Spouse,Ethics,33,8000.0,Industrial
1118,354,Lisa Martin,D,SC,House,HD,The Home Depot Inc,2024-08-01,2024-09-09,Purchase,1000,15000,Self,Budget,39,8000.0,Consumer
1119,357,Karen Davis,R,SC,House,UPS,UPS Corporation,2023-07-18,2023-08-23,Purchase,500000,1000000,Self,Foreign Affairs,36,750000.0,Industrial
1120,357,Karen Davis,R,SC,House,CAT,Caterpillar Inc,2024-10-03,2024-11-06,Purchase,500000,1000000,Spouse,Foreign Affairs,34,750000.0,Industrial
1121,357,Karen Davis,R,SC,House,DHR,DHR Corporation,2023-07-25,2023-09-03,Sale,500000,1000000,Child,Foreign Affairs,40,750000.0,Healthcare
1122,357,Karen Davis,R,SC,House,PEP,PEP Corporation,2025-05-13,2025-05-27,Purchase,500000,1000000,Spouse,Foreign Affairs,14,750000.0,Consumer
1123,357,Karen Davis,R,SC,House,GILD,GILD Corporation,2022-06-22,2022-08-11,Sale,250000,500000,Spouse,Foreign Affairs,50,375000.0,Healthcare
1124,357,Karen Davis,R,SC,House,ADBE,ADBE Corporation,2024-07-10,2024-07-21,Purchase,500000,1000000,Spouse,Foreign Affairs,11,750000.0,Technology
1125,357,Karen Davis,R,SC,House,MSFT,Microsoft Corporation,2024-09-30,2024-10-31,Sale,100000,250000,Spouse,Foreign Affairs,31,175000.0,Technology
1126,357,Karen Davis,R,SC,House,XOM,Exxon Mobil Corporation,2025-04-26,2025-05-30,Purchase,500000,1000000,Self,Foreign Affairs,34,750000.0,Energy
1127,357,Karen Davis,R,SC,House,WFC,Wells Fargo & Company,2024-06-27,2024-07-12,Purchase,500000,1000000,Self,Foreign Affairs,15,750000.0,Financial
1128,357,Karen Davis,R,SC,House,MPC,MPC Corporation,2021-11-05,2021-11-27,Purchase,100000,250000,Self,Foreign Affairs,22,175000.0,Energy
1129,357,Karen Davis,R,SC,House,RTX,RTX Corporation,2025-02-07,2025-03-29,Sale,250000,500000,Spouse,Foreign Affairs,50,375000.0,Industrial
1130,357,Karen Davis,R,SC,House,UNH,UnitedHealth Group Inc,2021-11-01,2021-11-23,Sale,100000,250000,Spouse,Foreign Affairs,22,175000.0,Healthcare
1131,357,Karen Davis,R,SC,House,C,C Corporation,2022-11-12,2022-12-11,Sale,500000,1000000,Self,Foreign Affairs,29,750000.0,Financial
1132,357,Karen Davis,R,SC,House,SBUX,SBUX Corporation,2022-12-04,2022-12-20,Purchase,250000,500000,Spouse,Foreign Affairs,16,375000.0,Consumer
1133,357,Karen Davis,R,SC,House,BIIB,BIIB Corporation,2025-02-16,2025-03-09,Purchase,500000,1000000,Spouse,Foreign Affairs,21,750000.0,Healthcare
1134,359,Jessica Lewis,D,LA,House,TMO,TMO Corporation,2021-08-22,2022-02-09,Purchase,15000,50000,Spouse,Education & Labor,171,32500.0,Healthcare
1135,359,Jessica Lewis,D,LA,House,WFC,Wells Fargo & Company,2022-11-18,2022-12-13,Purchase,15000,50000,Self,Education & Labor,25,32500.0,Financial
1136,359,Jessica Lewis,D,LA,House,NVDA,NVIDIA Corporation,2024-08-17,2024-08-29,Sale,15000,50000,Self,Education & Labor,12,32500.0,Technology
1137,359,Jessica Lewis,D,LA,House,KO,The Coca-Cola Company,2023-05-08,2023-06-10,Purchase,15000,50000,Spouse,Education & Labor,33,32500.0,Consumer
1138,360,Jennifer Jones,D,LA,House,NVDA,NVIDIA Corporation,2023-12-03,2023-12-19,Sale,15000,50000,Self,Education & Labor,16,32500.0,Technology
1139,360,Jennifer Jones,D,LA,House,LOW,LOW Corporation,2024-07-19,2024-07-29,Sale,15000,50000,Self,Education & Labor,10,32500.0,Consumer
1140,360,Jennifer Jones,D,LA,House,ADBE,ADBE Corporation,2022-07-12,2022-07-27,Purchase,15000,50000,Spouse,Education & Labor,15,32500.0,Technology
1141,360,Jennifer Jones,D,LA,House,GS,GS Corporation,2025-06-20,2025-07-20,Sale,15000,50000,Self,Education & Labor,30,32500.0,Financial
1142,360,Jennifer Jones,D,LA,House,PEP,PEP Corporation,2022-06-08,2022-07-14,Purchase,15000,50000,Self,Education & Labor,36,32500.0,Consumer
1143,360,Jennifer Jones,D,LA,House,DHR,DHR Corporation,2022-08-09,2022-08-21,Purchase,1000,15000,Spouse,Education & Labor,12,8000.0,Healthcare
1144,361,Linda Roberts,D,LA,House,COP,COP Corporation,2022-09-02,2022-09-24,Purchase,1000,15000,Self,Energy & Commerce,22,8000.0,Energy
1145,361,Linda Roberts,D,LA,House,GILD,GILD Corporation,2022-01-02,2022-01-12,Purchase,1000,15000,Self,Energy & Commerce,10,8000.0,Healthcare
1146,361,Linda Roberts,D,LA,House,MPC,MPC Corporation,2023-01-05,2023-01-20,Purchase,1000,15000,Self,Energy & Commerce,15,8000.0,Energy
1147,361,Linda Roberts,D,LA,House,ORCL,ORCL Corporation,2024-09-06,2024-09-21,Sale,1000,15000,Child,Energy & Commerce,15,8000.0,Technology
1148,361,Linda Roberts,D,LA,House,CVX,Chevron Corporation,2024-12-02,2024-12-15,Purchase,1000,15000,Spouse,Energy & Commerce,13,8000.0,Energy
1149,361,Linda Roberts,D,LA,House,AMZN,Amazon.com Inc,2024-04-10,2024-07-17,Sale,1000,15000,Self,Energy & Commerce,98,8000.0,Technology
1150,361,Linda Roberts,D,LA,House,KMI,KMI Corporation,2023-04-10,2023-05-09,Purchase,1000,15000,Spouse,Energy & Commerce,29,8000.0,Energy
1151,361,Linda Roberts,D,LA,House,XOM,Exxon Mobil Corporation,2023-10-12,2023-11-11,Purchase,1000,15000,Self,Energy & Commerce,30,8000.0,Energy
1152,362,Betty Hernandez,D,LA,House,MSFT,Microsoft Corporation,2024-08-23,2024-09-10,Sale,1000,15000,Self,Financial Services,18,8000.0,Technology
1153,363,Sarah Nguyen,D,LA,House,AMZN,Amazon.com Inc,2023-11-15,2023-12-01,Purchase,1000,15000,Self,Small Business,16,8000.0,Technology
1154,363,Sarah Nguyen,D,LA,House,WFC,Wells Fargo & Company,2022-08-26,2022-09-21,Sale,1000,15000,Self,Small Business,26,8000.0,Financial
1155,365,Christopher Flores,R,KY,House,OKE,OKE Corporation,2023-05-24,2023-08-13,Purchase,1000,15000,Spouse,Armed Services,81,8000.0,Energy
1156,365,Christopher Flores,R,KY,House,EOG,EOG Corporation,2022-09-20,2022-10-03,Purchase,1000,15000,Spouse,Armed Services,13,8000.0,Energy
1157,366,Anthony Hall,R,KY,House,AMGN,AMGN Corporation,2024-03-15,2024-03-30,Sale,1000,15000,Self,Appropriations,15,8000.0,Healthcare
1158,366,Anthony Hall,R,KY,House,WMT,Walmart Inc,2025-04-11,2025-06-19,Purchase,15000,50000,Self,Appropriations,69,32500.0,Consumer
1159,366,Anthony Hall,R,KY,House,HON,HON Corporation,2022-10-16,2023-02-14,Sale,1000,15000,Self,Appropriations,121,8000.0,Industrial
1160,366,Anthony Hall,R,KY,House,TFC,TFC Corporation,2023-09-01,2024-02-20,Sale,1000,15000,Self,Appropriations,172,8000.0,Financial
1161,366,Anthony Hall,R,KY,House,TFC,TFC Corporation,2025-06-15,2025-08-20,Purchase,1000,15000,Self,Appropriations,66,8000.0,Financial
1162,366,Anthony Hall,R,KY,House,PNC,PNC Corporation,2022-08-09,2022-09-07,Purchase,15000,50000,Self,Appropriations,29,32500.0,Financial
1163,366,Anthony Hall,R,KY,House,BAC,Bank of America Corp,2024-02-16,2024-03-15,Purchase,1000,15000,Spouse,Appropriations,28,8000.0,Financial
1164,366,Anthony Hall,R,KY,House,PG,The Procter & Gamble Company,2024-03-12,2024-04-02,Purchase,1000,15000,Child,Appropriations,21,8000.0,Consumer
1165,366,Anthony Hall,R,KY,House,PSX,PSX Corporation,2022-10-15,2022-10-28,Purchase,1000,15000,Self,Appropriations,13,8000.0,Energy
1166,366,Anthony Hall,R,KY,House,GOOGL,Alphabet Inc Class A,2024-06-30,2024-07-31,Purchase,1000,15000,Self,Appropriations,31,8000.0,Technology
1167,366,Anthony Hall,R,KY,House,RTX,RTX Corporation,2024-06-16,2024-12-08,Purchase,1000,15000,Spouse,Appropriations,175,8000.0,Industrial
1168,366,Anthony Hall,R,KY,House,ORCL,ORCL Corporation,2023-10-24,2024-03-29,Purchase,1000,15000,Self,Appropriations,157,8000.0,Technology
1169,366,Anthony Hall,R,KY,House,NVDA,NVIDIA Corporation,2025-03-14,2025-04-01,Purchase,1000,15000,Self,Appropriations,18,8000.0,Technology
1170,366,Anthony Hall,R,KY,House,KO,The Coca-Cola Company,2023-10-25,2023-11-09,Sale,1000,15000,Self,Appropriations,15,8000.0,Consumer
1171,367,David Perez,R,KY,House,LMT,LMT Corporation,2024-06-23,2024-08-18,Sale,50000,100000,Self,Education & Labor,56,75000.0,Industrial
1172,367,David Perez,R,KY,House,MS,MS Corporation,2023-12-30,2024-02-20,Sale,50000,100000,Self,Education & Labor,52,75000.0,Financial
1173,367,David Perez,R,KY,House,UNH,UnitedHealth Group Inc,2022-11-01,2022-12-04,Sale,15000,50000,Self,Education & Labor,33,32500.0,Healthcare
1174,367,David Perez,R,KY,House,XOM,Exxon Mobil Corporation,2025-05-07,2025-06-14,Purchase,15000,50000,Self,Education & Labor,38,32500.0,Energy
1175,367,David Perez,R,KY,House,SLB,SLB Corporation,2024-10-01,2024-11-12,Purchase,50000,100000,Self,Education & Labor,42,75000.0,Energy
1176,367,David Perez,R,KY,House,JPM,JPMorgan Chase & Co,2021-12-05,2021-12-27,Purchase,15000,50000,Self,Education & Labor,22,32500.0,Financial
1177,367,David Perez,R,KY,House,COF,COF Corporation,2024-02-29,2024-04-11,Purchase,15000,50000,Self,Education & Labor,42,32500.0,Financial
1178,367,David Perez,R,KY,House,SLB,SLB Corporation,2022-05-16,2022-06-22,Purchase,15000,50000,Self,Education & Labor,37,32500.0,Energy
1179,369,Matthew Hernandez,R,KY,House,PFE,Pfizer Inc,2025-05-29,2025-07-12,Sale,1000,15000,Spouse,Ethics,44,8000.0,Healthcare
1180,369,Matthew Hernandez,R,KY,House,ABT,ABT Corporation,2023-08-04,2023-08-23,Sale,1000,15000,Spouse,Ethics,19,8000.0,Healthcare
1181,369,Matthew Hernandez,R,KY,House,USB,USB Corporation,2024-11-11,2024-11-28,Purchase,1000,15000,Self,Ethics,17,8000.0,Financial
1182,370,Kimberly Wright,D,OR,House,MS,MS Corporation,2024-12-01,2025-02-02,Purchase,100000,250000,Self,Foreign Affairs,63,175000.0,Financial
1183,370,Kimberly Wright,D,OR,House,WFC,Wells Fargo & Company,2022-02-13,2022-02-26,Purchase,100000,250000,Self,Foreign Affairs,13,175000.0,Financial
1184,370,Kimberly Wright,D,OR,House,USB,USB Corporation,2023-02-18,2023-03-17,Purchase,250000,500000,Child,Foreign Affairs,27,375000.0,Financial
1185,371,Paul Brown,R,OR,House,TMO,TMO Corporation,2023-10-11,2023-11-05,Purchase,1000,15000,Self,Natural Resources,25,8000.0,Healthcare
1186,371,Paul Brown,R,OR,House,AMGN,AMGN Corporation,2023-12-10,2023-12-27,Purchase,1000,15000,Self,Natural Resources,17,8000.0,Healthcare
1187,371,Paul Brown,R,OR,House,UPS,UPS Corporation,2021-08-14,2021-08-27,Purchase,1000,15000,Self,Natural Resources,13,8000.0,Industrial
1188,372,John Flores,D,OR,House,TSLA,Tesla Inc,2024-07-22,2024-08-27,Purchase,15000,50000,Spouse,Science & Technology,36,32500.0,Technology
1189,372,John Flores,D,OR,House,BMY,BMY Corporation,2025-02-16,2025-03-21,Purchase,15000,50000,Self,Science & Technology,33,32500.0,Healthcare
1190,372,John Flores,D,OR,House,NVDA,NVIDIA Corporation,2024-02-04,2024-02-28,Purchase,15000,50000,Self,Science & Technology,24,32500.0,Technology
1191,372,John Flores,D,OR,House,COP,COP Corporation,2024-10-08,2024-10-27,Purchase,15000,50000,Self,Science & Technology,19,32500.0,Energy
1192,372,John Flores,D,OR,House,TFC,TFC Corporation,2023-11-05,2023-12-20,Purchase,1000,15000,Self,Science & Technology,45,8000.0,Financial
1193,372,John Flores,D,OR,House,CVX,Chevron Corporation,2025-01-21,2025-02-04,Sale,15000,50000,Spouse,Science & Technology,14,32500.0,Energy
1194,372,John Flores,D,OR,House,EMR,EMR Corporation,2024-08-14,2024-09-06,Purchase,1000,15000,Spouse,Science & Technology,23,8000.0,Industrial
1195,372,John Flores,D,OR,House,GS,GS Corporation,2023-10-05,2023-10-22,Purchase,15000,50000,Self,Science & Technology,17,32500.0,Financial
1196,374,Richard Nguyen,D,OR,House,MPC,MPC Corporation,2022-11-08,2022-12-21,Purchase,1000,15000,Self,Energy & Commerce,43,8000.0,Energy
1197,374,Richard Nguyen,D,OR,House,LMT,LMT Corporation,2022-06-23,2022-07-08,Purchase,1000,15000,Child,Energy & Commerce,15,8000.0,Industrial
1198,374,Richard Nguyen,D,OR,House,COP,COP Corporation,2024-05-09,2024-05-19,Purchase,15000,50000,Self,Energy & Commerce,10,32500.0,Energy
1199,376,Dorothy Jones,D,OK,House,UNH,UnitedHealth Group Inc,2023-08-03,2023-08-23,Sale,250000,500000,Self,Veterans Affairs,20,375000.0,Healthcare
1200,376,Dorothy Jones,D,OK,House,MPC,MPC Corporation,2022-10-12,2022-11-28,Purchase,250000,500000,Self,Veterans Affairs,47,375000.0,Energy
1201,376,Dorothy Jones,D,OK,House,AMZN,Amazon.com Inc,2024-12-22,2025-01-04,Purchase,100000,250000,Self,Veterans Affairs,13,175000.0,Technology
1202,377,Linda Ramirez,R,OK,House,MMM,MMM Corporation,2024-03-08,2024-04-20,Sale,15000,50000,Child,Armed Services,43,32500.0,Industrial
1203,378,Patricia Mitchell,D,OK,House,KMI,KMI Corporation,2021-10-28,2021-12-07,Sale,100000,250000,Self,Appropriations,40,175000.0,Energy
1204,378,Patricia Mitchell,D,OK,House,SLB,SLB Corporation,2023-01-16,2023-01-29,Purchase,100000,250000,Self,Appropriations,13,175000.0,Energy
1205,378,Patricia Mitchell,D,OK,House,EMR,EMR Corporation,2021-11-12,2021-12-08,Purchase,100000,250000,Spouse,Appropriations,26,175000.0,Industrial
1206,378,Patricia Mitchell,D,OK,House,PEP,PEP Corporation,2023-10-10,2023-11-07,Purchase,100000,250000,Self,Appropriations,28,175000.0,Consumer
1207,378,Patricia Mitchell,D,OK,House,RTX,RTX Corporation,2025-01-23,2025-02-15,Purchase,50000,100000,Self,Appropriations,23,75000.0,Industrial
1208,378,Patricia Mitchell,D,OK,House,EMR,EMR Corporation,2023-03-13,2023-04-24,Purchase,50000,100000,Spouse,Appropriations,42,75000.0,Industrial
1209,378,Patricia Mitchell,D,OK,House,OKE,OKE Corporation,2022-02-23,2022-03-08,Purchase,15000,50000,Spouse,Appropriations,13,32500.0,Energy
1210,378,Patricia Mitchell,D,OK,House,TSLA,Tesla Inc,2022-06-28,2022-07-20,Purchase,50000,100000,Self,Appropriations,22,75000.0,Technology
1211,378,Patricia Mitchell,D,OK,House,HON,HON Corporation,2022-11-02,2022-12-02,Purchase,100000,250000,Spouse,Appropriations,30,175000.0,Industrial
1212,378,Patricia Mitchell,D,OK,House,MSFT,Microsoft Corporation,2024-06-02,2024-06-17,Sale,50000,100000,Self,Appropriations,15,75000.0,Technology
1213,378,Patricia Mitchell,D,OK,House,GILD,GILD Corporation,2021-08-13,2021-09-04,Purchase,50000,100000,Self,Appropriations,22,75000.0,Healthcare
1214,378,Patricia Mitchell,D,OK,House,MPC,MPC Corporation,2024-04-29,2024-05-28,Sale,50000,100000,Self,Appropriations,29,75000.0,Energy
1215,378,Patricia Mitchell,D,OK,House,LOW,LOW Corporation,2025-05-19,2025-06-01,Purchase,50000,100000,Spouse,Appropriations,13,75000.0,Consumer
1216,378,Patricia Mitchell,D,OK,House,KMI,KMI Corporation,2024-03-25,2024-05-28,Purchase,50000,100000,Self,Appropriations,64,75000.0,Energy
1217,378,Patricia Mitchell,D,OK,House,BA,The Boeing Company,2022-03-14,2022-03-27,Sale,15000,50000,Self,Appropriations,13,32500.0,Industrial
1218,378,Patricia Mitchell,D,OK,House,XOM,Exxon Mobil Corporation,2025-03-12,2025-04-01,Purchase,50000,100000,Self,Appropriations,20,75000.0,Energy
1219,378,Patricia Mitchell,D,OK,House,MPC,MPC Corporation,2023-10-25,2023-11-10,Purchase,50000,100000,Self,Appropriations,16,75000.0,Energy
1220,378,Patricia Mitchell,D,OK,House,KO,The Coca-Cola Company,2024-06-23,2024-07-31,Purchase,50000,100000,Self,Appropriations,38,75000.0,Consumer
1221,378,Patricia Mitchell,D,OK,House,PEP,PEP Corporation,2025-06-06,2025-06-17,Purchase,100000,250000,Spouse,Appropriations,11,175000.0,Consumer
1222,378,Patricia Mitchell,D,OK,House,EOG,EOG Corporation,2023-06-27,2023-08-07,Sale,50000,100000,Self,Appropriations,41,75000.0,Energy
1223,378,Patricia Mitchell,D,OK,House,BMY,BMY Corporation,2022-06-22,2022-07-10,Sale,50000,100000,Self,Appropriations,18,75000.0,Healthcare
1224,378,Patricia Mitchell,D,OK,House,ABT,ABT Corporation,2024-02-03,2024-02-24,Purchase,100000,250000,Self,Appropriations,21,175000.0,Healthcare
1225,379,Donna Moore,R,OK,House,TSLA,Tesla Inc,2023-08-18,2023-09-05,Sale,1000,15000,Self,Transportation,18,8000.0,Technology
1226,381,David Garcia,D,CT,House,DE,DE Corporation,2022-01-29,2022-03-04,Sale,15000,50000,Self,Armed Services,34,32500.0,Industrial
1227,381,David Garcia,D,CT,House,CAT,Caterpillar Inc,2024-10-30,2024-11-26,Purchase,15000,50000,Self,Armed Services,27,32500.0,Industrial
1228,381,David Garcia,D,CT,House,BIIB,BIIB Corporation,2023-08-19,2023-09-06,Purchase,15000,50000,Self,Armed Services,18,32500.0,Healthcare
1229,381,David Garcia,D,CT,House,KMI,KMI Corporation,2022-04-02,2022-05-02,Sale,15000,50000,Self,Armed Services,30,32500.0,Energy
1230,381,David Garcia,D,CT,House,MPC,MPC Corporation,2022-01-27,2022-02-23,Purchase,15000,50000,Self,Armed Services,27,32500.0,Energy
1231,381,David Garcia,D,CT,House,KMI,KMI Corporation,2022-02-09,2022-03-15,Sale,15000,50000,Self,Armed Services,34,32500.0,Energy
1232,381,David Garcia,D,CT,House,BA,The Boeing Company,2022-04-03,2022-05-09,Purchase,15000,50000,Self,Armed Services,36,32500.0,Industrial
1233,384,William Lopez,D,CT,House,MCD,MCD Corporation,2023-02-24,2023-03-26,Purchase,1000,15000,Self,Agriculture,30,8000.0,Consumer
1234,384,William Lopez,D,CT,House,MSFT,Microsoft Corporation,2021-12-22,2022-02-07,Purchase,15000,50000,Spouse,Agriculture,47,32500.0,Technology
1235,384,William Lopez,D,CT,House,LMT,LMT Corporation,2023-08-18,2024-01-07,Purchase,15000,50000,Child,Agriculture,142,32500.0,Industrial
1236,384,William Lopez,D,CT,House,PEP,PEP Corporation,2025-06-29,2025-08-01,Purchase,15000,50000,Self,Agriculture,33,32500.0,Consumer
1237,384,William Lopez,D,CT,House,HON,HON Corporation,2025-02-16,2025-04-11,Purchase,15000,50000,Self,Agriculture,54,32500.0,Industrial
1238,385,Helen Davis,R,CT,House,MCD,MCD Corporation,2022-04-03,2022-04-14,Purchase,1000,15000,Spouse,Armed Services,11,8000.0,Consumer
1239,385,Helen Davis,R,CT,House,PSX,PSX Corporation,2024-07-01,2024-07-27,Sale,1000,15000,Spouse,Armed Services,26,8000.0,Energy
1240,386,Robert Rivera,D,IA,House,BAC,Bank of America Corp,2022-09-22,2022-12-12,Purchase,100000,250000,Spouse,Financial Services,81,175000.0,Financial
1241,386,Robert Rivera,D,IA,House,UNH,UnitedHealth Group Inc,2023-08-08,2023-09-20,Purchase,100000,250000,Self,Financial Services,43,175000.0,Healthcare
1242,386,Robert Rivera,D,IA,House,LOW,LOW Corporation,2025-04-30,2025-05-17,Sale,100000,250000,Spouse,Financial Services,17,175000.0,Consumer
1243,386,Robert Rivera,D,IA,House,XOM,Exxon Mobil Corporation,2024-02-07,2024-02-19,Purchase,100000,250000,Self,Financial Services,12,175000.0,Energy
1244,389,Karen Jackson,R,IA,House,PG,The Procter & Gamble Company,2022-11-22,2022-12-31,Sale,1000,15000,Self,House Administration,39,8000.0,Consumer
1245,394,Sharon Perez,D,KS,House,PNC,PNC Corporation,2024-09-12,2024-09-23,Sale,15000,50000,Self,House Administration,11,32500.0,Financial
1246,394,Sharon Perez,D,KS,House,OKE,OKE Corporation,2024-10-04,2024-11-03,Sale,15000,50000,Self,House Administration,30,32500.0,Energy
1247,394,Sharon Perez,D,KS,House,GS,GS Corporation,2023-09-18,2023-10-22,Purchase,15000,50000,Self,House Administration,34,32500.0,Financial
1248,394,Sharon Perez,D,KS,House,TGT,TGT Corporation,2021-09-25,2021-10-08,Purchase,15000,50000,Self,House Administration,13,32500.0,Consumer
1249,394,Sharon Perez,D,KS,House,EMR,EMR Corporation,2021-12-25,2022-01-23,Purchase,15000,50000,Spouse,House Administration,29,32500.0,Industrial
1250,396,Ruth Garcia,R,KS,House,ORCL,ORCL Corporation,2024-08-07,2024-09-12,Purchase,1000000,5000000,Self,Natural Resources,36,3000000.0,Technology
